,pkSeqID,stime,flgs,flgs_number,proto,proto_number,saddr,sport,daddr,dport,pkts,bytes,state,state_number,ltime,seq,dur,mean,stddev,sum,min,max,spkts,dpkts,sbytes,dbytes,rate,srate,drate,TnBPSrcIP,TnBPDstIP,TnP_PSrcIP,TnP_PDstIP,TnP_PerProto,TnP_Per_Dport,AR_P_Proto_P_SrcIP,AR_P_Proto_P_DstIP,N_IN_Conn_P_DstIP,N_IN_Conn_P_SrcIP,AR_P_Proto_P_Sport,AR_P_Proto_P_Dport,Pkts_P_State_P_Protocol_P_DestIP,Pkts_P_State_P_Protocol_P_SrcIP,attack,category,subcategory
1650343,1650343,1528102921,e,1,tcp,1,192.168.100.149,41756,192.168.100.3,80,10,1605,RST,1,1528102935,134,13.40824,0.664898,0.940246,1.994695,0,1.994607,6,4,839,766,0.671229,0.372905,0.262844,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.74581,0.898047,1016,467,1,1,1
1650344,1650344,1528102921,e,1,tcp,1,192.168.100.149,41758,192.168.100.3,80,10,1640,RST,1,1528102935,135,13.407939,0.664895,0.940246,1.994685,0,1.994603,6,4,874,766,0.671244,0.372913,0.26285,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745827,0.898047,1016,467,1,1,1
1650345,1650345,1528102921,e,1,tcp,1,192.168.100.149,41760,192.168.100.3,80,10,1609,RST,1,1528102935,136,13.407713,0.664905,0.940257,1.994714,0,1.994629,6,4,843,766,0.671255,0.37292,0.262856,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745839,0.898047,1016,467,1,1,1
1650346,1650346,1528102921,e,1,tcp,1,192.168.100.149,41762,192.168.100.3,80,10,1582,RST,1,1528102935,137,13.407469,0.664903,0.94026,1.994709,0,1.994631,6,4,816,766,0.671268,0.372926,0.262862,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745853,0.898047,1016,467,1,1,1
1650347,1650347,1528102921,e,1,tcp,1,192.168.100.149,41764,192.168.100.3,80,10,1618,RST,1,1528102935,138,13.407198,0.664913,0.940271,1.994738,0,1.994656,6,4,852,766,0.671281,0.372934,0.262869,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745868,0.898047,1016,467,1,1,1
1650348,1650348,1528102921,e,1,tcp,1,192.168.100.149,41766,192.168.100.3,80,10,1574,RST,1,1528102935,139,13.406936,0.664918,0.94027,1.994753,0,1.99466,6,4,808,766,0.671294,0.372941,0.262875,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745883,0.898047,1016,467,1,1,1
1650349,1650349,1528102921,e,1,tcp,1,192.168.100.149,41768,192.168.100.3,80,10,1570,RST,1,1528102935,140,13.406671,0.658286,0.930899,1.974859,0,1.974777,6,4,804,766,0.671308,0.372949,0.262424,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745897,0.898047,1016,467,1,1,1
1650350,1650350,1528102921,e,1,tcp,1,192.168.100.149,41770,192.168.100.3,80,10,1577,RST,1,1528102935,141,13.40635,0.663604,0.938418,1.990811,0,1.990727,6,4,811,766,0.671324,0.372958,0.262798,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745915,0.898047,1016,467,1,1,1
1650351,1650351,1528102921,e,1,tcp,1,192.168.100.149,41772,192.168.100.3,80,10,1766,RST,1,1528102935,142,13.40594,0.66361,0.938433,1.99083,0,1.990754,6,4,1000,766,0.671344,0.372969,0.262808,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745938,0.898047,1016,467,1,1,1
1650352,1650352,1528102921,e,1,tcp,1,192.168.100.149,41774,192.168.100.3,80,10,1751,RST,1,1528102935,143,13.405524,0.663613,0.938429,1.990838,0,1.990751,6,4,985,766,0.671365,0.372981,0.262817,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745961,0.898047,1016,467,1,1,1
1650353,1650353,1528102921,e,1,tcp,1,192.168.100.149,41776,192.168.100.3,80,10,1639,RST,1,1528102935,144,13.405226,0.655613,0.927119,1.966838,0,1.966757,6,4,873,766,0.67138,0.372989,0.262273,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.745978,0.898047,1016,467,1,1,1
1650354,1650354,1528102921,e,1,tcp,1,192.168.100.149,41778,192.168.100.3,80,10,1444,RST,1,1528102935,145,13.405013,0.660966,0.934687,1.982899,0,1.982813,6,4,678,766,0.671391,0.372995,0.262646,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.74599,0.898047,1016,467,1,1,1
1650355,1650355,1528102921,e,1,tcp,1,192.168.100.149,41780,192.168.100.3,80,10,1593,RST,1,1528102935,146,13.404801,0.660974,0.934702,1.982923,0,1.982842,6,4,827,766,0.671401,0.373001,0.262652,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.746001,0.898047,1016,467,1,1,1
1650356,1650356,1528102921,e,1,tcp,1,192.168.100.149,41782,192.168.100.3,80,10,1596,RST,1,1528102935,147,13.404515,0.660976,0.934704,1.982927,0,1.982847,6,4,830,766,0.671416,0.373009,0.262659,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.746017,0.898047,1016,467,1,1,1
1650357,1650357,1528102921,e s,2,tcp,1,192.168.100.149,41784,192.168.100.3,80,15,3720,RST,1,1528102935,148,13.404319,1.777493,1.37516,5.332478,0,3.349605,11,4,2954,766,1.04444,0.746028,0.262664,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,1.11904,0.898047,1016,467,1,1,1
1650358,1650358,1528102921,e s,2,tcp,1,192.168.100.149,41786,192.168.100.3,80,11,1882,RST,1,1528102935,149,13.404093,0.729427,0.890276,2.188281,0,1.98287,7,4,1116,766,0.746041,0.447624,0.262669,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.820645,0.898047,1016,467,1,1,1
1650359,1650359,1528102921,e s,2,tcp,1,192.168.100.149,41788,192.168.100.3,80,11,1623,RST,1,1528102935,150,13.403892,1.014394,1.424588,3.043182,0.000304,3.02905,8,3,923,700,0.746052,0.522236,0.326859,76221,175718,467,1016,1016,1016,0.757028,0.898047,100,46,0.820657,0.898047,1016,467,1,1,1
1650360,1650360,1528102922,e s,2,tcp,1,192.168.100.147,57052,192.168.100.3,80,13,3032,RST,1,1528102935,151,13.006105,0.938061,0.806,2.814184,0,1.967881,9,4,2266,766,0.922644,0.615096,0.271783,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,0.999531,0.898047,1016,352,1,1,1
1650361,1650361,1528102922,e s,2,tcp,1,192.168.100.147,57054,192.168.100.3,80,11,1643,RST,1,1528102935,152,13.005697,0.991287,0.803471,2.973861,0,1.96793,7,4,877,766,0.768894,0.461336,0.271794,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,0.845783,0.898047,1016,352,1,1,1
1650362,1650362,1528102922,e s,2,tcp,1,192.168.100.148,55468,192.168.100.3,80,13,1907,RST,1,1528102984,153,62.067371,0.605878,1.211636,3.029388,0,3.02915,9,4,1141,766,0.193338,0.128892,0.275841,1907,175718,13,1016,1016,1016,0.20945,0.898047,100,1,0.20945,0.898047,1016,13,1,1,1
1650363,1650363,1528102923,e s,2,tcp,1,192.168.100.147,57056,192.168.100.3,80,13,2840,RST,1,1528102935,154,11.999344,3.476499,1.508543,6.952997,1.967955,4.985042,9,4,2074,766,1.000055,0.666703,0.299061,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.08339,0.898047,1016,352,1,1,1
1650364,1650364,1528102923,e s,2,tcp,1,192.168.100.147,57058,192.168.100.3,80,13,2860,RST,1,1528102935,155,11.998883,3.476133,1.508152,6.952266,1.967981,4.984285,9,4,2094,766,1.000093,0.666729,0.299076,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.08343,0.898047,1016,352,1,1,1
1650365,1650365,1528102923,e s,2,tcp,1,192.168.100.147,57060,192.168.100.3,80,11,1713,RST,1,1528102935,156,11.998369,3.476194,1.508195,6.952389,1.967999,4.98439,7,4,947,766,0.833447,0.500068,0.299092,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,0.916791,0.898047,1016,352,1,1,1
1650366,1650366,1528102924,e,1,tcp,1,192.168.100.147,57062,192.168.100.3,80,10,1747,RST,1,1528102935,157,10.975425,2.964868,0.996842,5.929735,1.968025,3.96171,6,4,981,766,0.820014,0.455563,0.333059,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,0.911126,0.898047,1016,352,1,1,1
1650367,1650367,1528102924,e s,2,tcp,1,192.168.100.147,57064,192.168.100.3,80,13,2688,RST,1,1528102935,158,10.975167,2.963223,1.011036,5.926446,1.952187,3.974259,9,4,1922,766,1.093377,0.728918,0.332484,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.18449,0.898047,1016,352,1,1,1
1650368,1650368,1528102924,e s,2,tcp,1,192.168.100.147,57066,192.168.100.3,80,13,2744,RST,1,1528102935,159,10.974938,2.964834,0.996702,5.929669,1.968132,3.961537,9,4,1978,766,1.0934,0.728933,0.333081,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.18452,0.898047,1016,352,1,1,1
1650369,1650369,1528102924,e s,2,tcp,1,192.168.100.147,57068,192.168.100.3,80,11,1734,RST,1,1528102935,160,10.974368,2.964323,1.000139,5.928645,1.964184,3.964461,7,4,968,766,0.911214,0.546728,0.332957,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.00234,0.898047,1016,352,1,1,1
1650370,1650370,1528102925,e,1,tcp,1,192.168.100.147,57070,192.168.100.3,80,10,1518,RST,1,1528102935,161,9.951762,2.45322,0.489018,4.90644,1.964202,2.942238,6,4,752,766,0.904362,0.502424,0.375584,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.00485,0.898047,1016,352,1,1,1
1650371,1650371,1528102925,e,1,tcp,1,192.168.100.147,57072,192.168.100.3,80,10,1481,RST,1,1528102935,162,9.951536,2.45142,0.499152,4.90284,1.952268,2.950572,6,4,715,766,0.904383,0.502435,0.375034,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.00487,0.898047,1016,352,1,1,1
1650372,1650372,1528102925,e,1,tcp,1,192.168.100.147,57074,192.168.100.3,80,10,1727,RST,1,1528102935,163,9.951244,2.453302,0.489057,4.906604,1.964246,2.942358,6,4,961,766,0.90441,0.50245,0.37561,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.0049,0.898047,1016,352,1,1,1
1650373,1650373,1528102925,e,1,tcp,1,192.168.100.147,57076,192.168.100.3,80,10,1681,RST,1,1528102935,164,9.950887,2.453295,0.489033,4.906591,1.964262,2.942329,6,4,915,766,0.904442,0.502468,0.375628,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.00494,0.898047,1016,352,1,1,1
1650374,1650374,1528102925,e s,2,tcp,1,192.168.100.147,57078,192.168.100.3,80,13,2632,RST,1,1528102935,165,9.95069,2.453484,0.489195,4.906968,1.964288,2.94268,9,4,1866,766,1.205946,0.803964,0.375638,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.30644,0.898047,1016,352,1,1,1
1650375,1650375,1528102925,e s,2,tcp,1,192.168.100.147,57080,192.168.100.3,80,13,2996,RST,1,1528102935,166,9.950449,2.45323,0.488923,4.90646,1.964307,2.942153,9,4,2230,766,1.205976,0.803984,0.375651,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.30647,0.898047,1016,352,1,1,1
1650376,1650376,1528102925,e s,2,tcp,1,192.168.100.147,57082,192.168.100.3,80,11,1638,RST,1,1528102935,167,9.950248,2.453414,0.489089,4.906829,1.964325,2.942504,7,4,872,766,1.005,0.603,0.375661,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.1055,0.898047,1016,352,1,1,1
1650377,1650377,1528102926,e,1,tcp,1,192.168.100.147,57084,192.168.100.3,80,10,1544,RST,1,1528102935,168,8.927825,1.9424,0.021984,3.884799,1.920416,1.964383,6,4,778,766,1.008084,0.560047,0.430821,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12009,0.898047,1016,352,1,1,1
1650378,1650378,1528102926,e,1,tcp,1,192.168.100.147,57086,192.168.100.3,80,10,1749,RST,1,1528102935,169,8.927445,1.941319,0.019102,3.882639,1.922224,1.960415,6,4,983,766,1.008127,0.560071,0.4306,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12014,0.898047,1016,352,1,1,1
1650379,1650379,1528102926,e,1,tcp,1,192.168.100.147,57088,192.168.100.3,80,10,1673,RST,1,1528102935,170,8.927171,1.941285,0.019189,3.88257,1.922096,1.960474,6,4,907,766,1.008158,0.560088,0.43062,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12018,0.898047,1016,352,1,1,1
1650380,1650380,1528102926,e,1,tcp,1,192.168.100.147,57090,192.168.100.3,80,10,1592,RST,1,1528102935,171,8.926877,1.941225,0.019269,3.882449,1.92195,1.960499,6,4,826,766,1.008191,0.560106,0.43064,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12021,0.898047,1016,352,1,1,1
1650381,1650381,1528102926,e,1,tcp,1,192.168.100.147,57092,192.168.100.3,80,10,1675,RST,1,1528102935,172,8.926536,1.941139,0.019384,3.882279,1.921761,1.960518,6,4,909,766,1.00823,0.560128,0.430662,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12026,0.898047,1016,352,1,1,1
1650382,1650382,1528102926,e,1,tcp,1,192.168.100.147,57094,192.168.100.3,80,10,1590,RST,1,1528102935,173,8.92631,1.94111,0.019431,3.882221,1.92168,1.960541,6,4,824,766,1.008255,0.560142,0.430678,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12028,0.898047,1016,352,1,1,1
1650383,1650383,1528102926,e,1,tcp,1,192.168.100.147,57096,192.168.100.3,80,10,1486,RST,1,1528102935,174,8.926122,1.941096,0.019462,3.882192,1.921628,1.960564,6,4,720,766,1.008277,0.560154,0.430691,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12031,0.898047,1016,352,1,1,1
1650384,1650384,1528102926,e,1,tcp,1,192.168.100.147,57098,192.168.100.3,80,10,1513,RST,1,1528102935,175,8.925925,1.941154,0.019423,3.882307,1.921731,1.960576,6,4,747,766,1.008299,0.560166,0.430703,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12033,0.898047,1016,352,1,1,1
1650385,1650385,1528102926,e,1,tcp,1,192.168.100.147,57100,192.168.100.3,80,10,1542,RST,1,1528102935,176,8.925706,1.941135,0.019472,3.88227,1.921663,1.960607,6,4,776,766,1.008324,0.56018,0.430719,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12036,0.898047,1016,352,1,1,1
1650386,1650386,1528102926,e,1,tcp,1,192.168.100.147,57102,192.168.100.3,80,10,1745,RST,1,1528102935,177,8.9253,1.938401,0.014207,3.876803,1.924194,1.952609,6,4,979,766,1.00837,0.560205,0.43025,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12041,0.898047,1016,352,1,1,1
1650387,1650387,1528102926,e,1,tcp,1,192.168.100.147,57104,192.168.100.3,80,10,1849,RST,1,1528102935,178,8.924749,1.938223,0.014406,3.876446,1.923817,1.952629,6,4,1083,766,1.008432,0.56024,0.430285,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12048,0.898047,1016,352,1,1,1
1650388,1650388,1528102926,e,1,tcp,1,192.168.100.147,57106,192.168.100.3,80,10,1655,RST,1,1528102935,179,8.924343,1.938113,0.014539,3.876226,1.923574,1.952652,6,4,889,766,1.008478,0.560265,0.430312,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12053,0.898047,1016,352,1,1,1
1650389,1650389,1528102926,e,1,tcp,1,192.168.100.147,57108,192.168.100.3,80,10,1820,RST,1,1528102935,180,8.923895,1.937979,0.014721,3.875959,1.923266,1.952693,6,4,1054,766,1.008528,0.560293,0.430342,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.12059,0.898047,1016,352,1,1,1
1650390,1650390,1528102926,e s,2,tcp,1,192.168.100.147,57110,192.168.100.3,80,13,3168,RST,1,1528102935,181,8.923533,1.938403,0.014325,3.876807,1.924078,1.952729,9,4,2402,766,1.344759,0.896506,0.430366,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.45682,0.898047,1016,352,1,1,1
1650391,1650391,1528102926,e s,2,tcp,1,192.168.100.147,57112,192.168.100.3,80,13,4280,RST,1,1528102935,182,8.923054,1.937637,0.015116,3.875274,1.922513,1.952761,9,4,3514,766,1.344831,0.896554,0.430398,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.4569,0.898047,1016,352,1,1,1
1650392,1650392,1528102926,e s,2,tcp,1,192.168.100.147,57114,192.168.100.3,80,11,1610,RST,1,1528102935,183,8.922842,1.938473,0.014335,3.876946,1.924146,1.9528,7,4,844,766,1.120719,0.672431,0.430413,65165,175718,352,1016,1016,1016,1.10562,0.898047,100,32,1.23279,0.898047,1016,352,1,1,1
1650393,1650393,1528102921,e,1,tcp,1,192.168.100.150,54088,192.168.100.3,80,10,1927,RST,1,1528102928,9,6.411434,0.68202,0.68097,1.364039,0.001049,1.36299,6,4,1161,766,1.403742,0.779857,0.594243,32425,175718,184,1016,1016,1016,1.37294,0.898047,100,21,1.55971,0.898047,1016,184,1,1,1
1650394,1650394,1528102921,e,1,tcp,1,192.168.100.150,54092,192.168.100.3,80,10,1740,RST,1,1528102928,11,6.410462,0.681926,0.681147,1.363852,0.000779,1.363073,6,4,974,766,1.403955,0.779975,0.594367,32425,175718,184,1016,1016,1016,1.37294,0.898047,100,21,1.55995,0.898047,1016,184,1,1,1
1650395,1650395,1528102921,e,1,tcp,1,192.168.100.150,54090,192.168.100.3,80,10,1593,RST,1,1528102928,10,6.410985,0.682043,0.680989,1.364086,0.001054,1.363032,6,4,827,766,1.40384,0.779911,0.5943,32425,175718,184,1016,1016,1016,1.37294,0.898047,100,21,1.55982,0.898047,1016,184,1,1,1
1650396,1650396,1528102921,e,1,tcp,1,192.168.100.150,54094,192.168.100.3,80,10,1580,RST,1,1528102928,12,6.410132,0.681873,0.681214,1.363746,0.000659,1.363087,6,4,814,766,1.404027,0.780015,0.594407,32425,175718,184,1016,1016,1016,1.37294,0.898047,100,21,1.56003,0.898047,1016,184,1,1,1
1650397,1650397,1528102921,e,1,tcp,1,192.168.100.150,54096,192.168.100.3,80,10,1648,RST,1,1528102928,13,6.409523,0.681804,0.681333,1.363609,0.000472,1.363137,6,4,882,766,1.404161,0.780089,0.594485,32425,175718,184,1016,1016,1016,1.37294,0.898047,100,21,1.56018,0.898047,1016,184,1,1,1
1650398,1650398,1528102921,e,1,tcp,1,192.168.100.150,54098,192.168.100.3,80,10,1559,RST,1,1528102928,14,6.409179,0.682111,0.681067,1.364222,0.001044,1.363178,6,4,793,766,1.404236,0.780131,0.59453,32425,175718,184,1016,1016,1016,1.37294,0.898047,100,21,1.56026,0.898047,1016,184,1,1,1
1650399,1650399,1528102921,e,1,tcp,1,192.168.100.150,54100,192.168.100.3,80,10,1582,RST,1,1528102928,15,6.408869,0.682119,0.681085,1.364239,0.001034,1.363205,6,4,816,766,1.404304,0.780169,0.59457,32425,175718,184,1016,1016,1016,1.37294,0.898047,100,21,1.56034,0.898047,1016,184,1,1,1
1650400,1650400,1528102921,e,1,tcp,1,192.168.100.150,54102,192.168.100.3,80,10,1574,RST,1,1528102928,16,6.408503,0.680181,0.679139,1.360362,0.001042,1.35932,6,4,808,766,1.404384,0.780213,0.594156,32425,175718,184,1016,1016,1016,1.37294,0.898047,100,21,1.56043,0.898047,1016,184,1,1,1
1650401,1650401,1528102921,e,1,tcp,1,192.168.100.150,54104,192.168.100.3,80,10,1728,RST,1,1528102928,17,6.407776,0.679972,0.679375,1.359943,0.000597,1.359346,6,4,962,766,1.404544,0.780302,0.594244,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,1.5606,0.324994,1003,459,1,1,1
1650402,1650402,1528102921,e,1,tcp,1,192.168.100.150,54106,192.168.100.3,80,10,1721,RST,1,1528102928,18,6.407205,0.679999,0.675349,1.359999,0.00465,1.355349,6,4,955,766,1.404669,0.780371,0.593841,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,1.56074,0.324994,1003,459,1,1,1
1650403,1650403,1528102921,e,1,tcp,1,192.168.100.150,54108,192.168.100.3,80,10,1644,RST,1,1528102928,19,6.40681,0.681022,0.458329,1.362044,0.222693,1.139351,6,4,878,766,1.404755,0.78042,0.569535,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,1.56084,0.324994,1003,459,1,1,1
1650404,1650404,1528102921,e,1,tcp,1,192.168.100.149,41658,192.168.100.3,80,10,1622,RST,1,1528102935,51,13.439304,1.051354,1.486778,3.154062,0,3.153975,6,4,856,766,0.669677,0.372043,0.291678,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744086,0.324994,1003,190,1,1,1
1650405,1650405,1528102921,e,1,tcp,1,192.168.100.149,41660,192.168.100.3,80,10,1678,RST,1,1528102935,52,13.438972,1.050061,1.484948,3.150183,0,3.150095,6,4,912,766,0.669694,0.372052,0.291577,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744105,0.324994,1003,190,1,1,1
1650406,1650406,1528102921,e,1,tcp,1,192.168.100.149,41664,192.168.100.3,80,10,1524,RST,1,1528102935,54,13.438511,1.050085,1.484983,3.150255,0,3.150168,6,4,758,766,0.669717,0.372065,0.291592,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.74413,0.324994,1003,190,1,1,1
1650407,1650407,1528102921,e,1,tcp,1,192.168.100.149,41666,192.168.100.3,80,10,1808,RST,1,1528102935,55,13.438077,1.047391,1.481165,3.142173,0,3.142075,6,4,1042,766,0.669739,0.372077,0.291375,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744154,0.324994,1003,190,1,1,1
1650408,1650408,1528102921,e,1,tcp,1,192.168.100.149,41668,192.168.100.3,80,10,1546,RST,1,1528102935,56,13.437867,1.047386,1.481167,3.142158,0,3.142072,6,4,780,766,0.669749,0.372083,0.291381,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744166,0.324994,1003,190,1,1,1
1650409,1650409,1528102921,e,1,tcp,1,192.168.100.149,41670,192.168.100.3,80,10,1744,RST,1,1528102935,57,13.437512,1.047425,1.481176,3.142274,0,3.142124,6,4,978,766,0.669767,0.372093,0.291393,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744185,0.324994,1003,190,1,1,1
1650410,1650410,1528102921,e,1,tcp,1,192.168.100.149,41662,192.168.100.3,80,10,1688,RST,1,1528102935,53,13.438676,1.047361,1.481132,3.142082,0,3.141997,6,4,922,766,0.669709,0.37206,0.291356,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744121,0.324994,1003,190,1,1,1
1650411,1650411,1528102921,e,1,tcp,1,192.168.100.149,41672,192.168.100.3,80,10,1682,RST,1,1528102935,58,13.436973,1.044741,1.477425,3.134223,0,3.134136,6,4,916,766,0.669794,0.372108,0.291182,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744215,0.324994,1003,190,1,1,1
1650412,1650412,1528102921,e,1,tcp,1,192.168.100.149,41674,192.168.100.3,80,10,1698,RST,1,1528102935,59,13.436556,1.044741,1.477427,3.134223,0,3.134138,6,4,932,766,0.669815,0.372119,0.291194,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744238,0.324994,1003,190,1,1,1
1650413,1650413,1528102921,e,1,tcp,1,192.168.100.149,41676,192.168.100.3,80,10,1650,RST,1,1528102935,60,13.434131,1.044774,1.477406,3.134321,0,3.134141,6,4,884,766,0.669935,0.372186,0.291262,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744373,0.324994,1003,190,1,1,1
1650414,1650414,1528102921,e,1,tcp,1,192.168.100.149,41678,192.168.100.3,80,10,1643,RST,1,1528102935,61,13.433512,1.043451,1.475575,3.130352,0,3.130229,6,4,877,766,0.669966,0.372203,0.291169,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744407,0.324994,1003,190,1,1,1
1650415,1650415,1528102921,e,1,tcp,1,192.168.100.149,41680,192.168.100.3,80,10,1633,RST,1,1528102935,62,13.432979,1.04214,1.473725,3.126419,0,3.126302,6,4,867,766,0.669993,0.372218,0.291073,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.744437,0.324994,1003,190,1,1,1
1650416,1650416,1528102921,e,1,tcp,1,192.168.100.150,54168,192.168.100.3,80,8,1359,RST,1,1528102928,49,6.384434,0.558971,0.547918,1.117941,0.011052,1.106889,5,3,659,700,1.096417,0.626524,0.378964,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,1.25305,0.324994,1003,459,1,1,1
1650417,1650417,1528102921,e,1,tcp,1,192.168.100.150,54170,192.168.100.3,80,8,1585,RST,1,1528102928,64,6.3734,0.553155,0.553055,1.106311,0.0001,1.106211,5,3,885,700,1.098315,0.627608,0.379709,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,1.25522,0.324994,1003,459,1,1,1
1650418,1650418,1528102921,e,1,tcp,1,192.168.100.149,41682,192.168.100.3,80,10,1732,RST,1,1528102935,63,13.432371,1.039484,1.469869,3.118452,8.00E-06,3.118193,6,4,966,766,0.670023,0.372235,0.290862,31061,173759,190,1005,1003,1003,0.744339,0.324994,100,19,0.74447,0.324994,1003,190,1,1,1
1650419,1650419,1528102921,e,1,tcp,1,192.168.100.150,54172,192.168.100.3,80,8,1342,RST,1,1528102928,65,6.373199,0.551066,0.550965,1.102132,0.000101,1.102031,5,3,642,700,1.09835,0.627628,0.379423,78605,173759,459,1005,1003,1003,0.256794,0.324994,100,47,1.25526,0.324994,1003,459,1,1,1
